headline	lead_paragraph	web_url
Pakistan Cops Bust Armed Militants Planning Attack, 4 Killed	A Pakistani police officer says authorities have killed four militants, arrested two and seized a large cache of weapons that were meant to be used in an upcoming attack.	http://www.nytimes.com/aponline/2015/06/29/world/asia/ap-as-pakistan.html
South Africa's Govt to Appeal Court Ruling Over Bashir	South Africa's government will challenge a high court ruling that found the state erred in letting Sudan's President Omar Hassan al-Bashir leave the country despite a court order barring him from doing so.	http://www.nytimes.com/reuters/2015/06/29/world/africa/29reuters-safrica-bashir.html
Governments Sign Pact to Create Chinese-Led Asian Bank	Envoys of governments that plan to join a Chinese-led Asian bank endorsed a structure Monday that gives Beijing the biggest voting stake at the start but no veto power.	http://www.nytimes.com/aponline/2015/06/29/world/asia/ap-as-china-asian-bank.html
UK Will Prosecute Ex-Pol With Dementia With Child Sex Crimes	British prosecutors have reversed their position and will charge a former lawmaker who now has severe dementia with sex crimes against children.	http://www.nytimes.com/aponline/2015/06/29/world/europe/ap-eu-britain-politician-sex-allegations.html
UAE Sentences Emirati Woman to Death for Killing U.S. Teacher	A United Arab Emirates court on Monday sentenced a UAE woman to death for the Islamist-inspired killing of an American kindergarten teacher in December, the state news agency WAM said.	http://www.nytimes.com/reuters/2015/06/29/world/middleeast/29reuters-emirates-usa-killing.html
Earthquake of 5.8 Magnitude Strikes Off Peru: USGS	An earthquake with a magnitude of 5.8 struck off the coast of Peru on Monday, the United States Geological Survey reported.    The USGS said the quake's epicenter was 145 kilometers (90 miles) south of Puquio and 34 kilometers deep. 	http://www.nytimes.com/reuters/2015/06/29/world/europe/29reuters-peru-quake.html
EU Says Withdrawing Burundi Election Observers, Warns on Aid	The European Union said it was withdrawing its election observers from Burundi, saying a decision to go ahead with elections on Monday, without basic conditions to ensure their credibility, would only worsen the crisis in the country.	http://www.nytimes.com/reuters/2015/06/29/world/africa/29reuters-burundi-politics-eu.html
Little-Known Group Claims Attack Targeting Egypt Public Prosecutor	"A little-known group calling itself the ""Giza Popular Resistance"" claimed responsibility for an attack on Monday that wounded Egypt's public prosecutor, according to a statement on its Facebook page."	http://www.nytimes.com/reuters/2015/06/29/world/middleeast/29reuters-egypt-violence-claim.html
As Kurds Gain in Syria, Turkish Govt Ponders Military Action	As Kurdish rebels in northern Syria rack up wins against the Islamic State group, Turkish media is abuzz with talk of a long-debated military intervention to push the Islamic militants back from the Turkish border &#8212; a move that will also outflank any Kurdish attempts to create a state along Turkey's southern frontier.	http://www.nytimes.com/aponline/2015/06/29/world/europe/ap-eu-turkey-syria.html
Putin and Russian Political Elite Bid Farewell to Primakov	Russia's president and political elite joined thousands of mourners on Monday in bidding farewell to Yevgeny Primakov, a former prime minister who also served as Russia's top diplomat and foreign intelligence chief during a long and distinguished career.	http://www.nytimes.com/aponline/2015/06/29/world/europe/ap-eu-russia-primakov-funeral.html
Police Investigate Mob Killing of School Director in India	Police are investigating the mob killing of a school director in northern India after two of the school's students were discovered dead, officials said Monday.	http://www.nytimes.com/aponline/2015/06/29/world/asia/ap-as-india-school-lynching.html
Suicide Bombings Hit Chad's Capital, Kill 11, Witnesses Say	Two suicide bombings rocked Chad's capital, killing at least 11 people weeks after suicide bombings killed dozens, an official said Monday.	http://www.nytimes.com/aponline/2015/06/29/world/africa/ap-af-chad-attack.html
Hyundai Sees Green Future in Hydrogen-Powered Cars	Hyundai Motor Co. said Monday it believes hydrogen fuel cell vehicles are the future for eco-friendly cars despite challenges of limited infrastructure and slow sales.	http://www.nytimes.com/aponline/2015/06/29/world/asia/ap-as-skorea-hyundai-fuel-cells-.html
Taliban Ambush Kills 11 Soldiers in Western Afghanistan	Taliban militants ambushed a convoy of army forces in western Afghanistan, killing 11 soldiers, the government said on Monday, as the insurgents step up attacks after the withdrawal of most international forces last year.	http://www.nytimes.com/reuters/2015/06/29/world/asia/29reuters-afghanistan-attack.html
Egypt's Public Prosecutor Wounded in Cairo Bomb Attack: Sources	Egypt's public prosecutor was wounded by a bomb that targeted his car on Monday, judicial and medical sources said.	http://www.nytimes.com/reuters/2015/06/29/world/middleeast/29reuters-egypt-violence-wounded.html
In Moscow, Syrian Minister Says Russia Promises Aid	Syria's foreign minister said in Moscow on Monday Russia had promised to send political, economic and military aid to his country, where the army is coming under some of the heaviest pressure since the start of the civil war.	http://www.nytimes.com/reuters/2015/06/29/world/middleeast/29reuters-mideast-crisis-hasaka.html
Bomb Kills Egypt's Top Prosecutor as He Drives to Work	A car bomb killed Egypt's chief prosecutor Monday in the country's first assassination of a senior official in 25 years, marking what could be an escalation in a campaign by Islamic militants toward targeting leaders of a crackdown on the Muslim Brotherhood.	http://www.nytimes.com/aponline/2015/06/29/world/middleeast/ap-ml-egypt.html
Beijing's Top Man in Hong Kong Urges City to Focus on Economy, Not Politics	China's most senior official in Hong Kong said on Monday the city should shift its focus away from worrying about political reform and concentrate instead on economic development and improving people's livelihoods.  	http://www.nytimes.com/reuters/2015/06/29/world/asia/29reuters-hongkong-china.html
Suicide Blast in Chad Capital Kills 11 During Police Raid	Suspected Boko Haram fighters blew themselves up during a police raid in Chad's capital early on Monday, killing five officers and six militants, police and government officials said.	http://www.nytimes.com/reuters/2015/06/29/world/africa/29reuters-chad-security.html
Tunisia Struggles to Find Balanced Response to Terror	Tunisia has reason to fear a terror attack. The only democracy that emerged from the turmoil of the 2011 Arab Spring has seen more of its young men join the Islamic State group than any other nation, and many have returned, battle-hardened, to spread radical ideologies back home. It's also a country full of vulnerable targets, with an economy that depends on welcoming European tourists to its warm Mediterranean shore.	http://www.nytimes.com/aponline/2015/06/29/world/middleeast/ap-ml-tunisia-responding-to-radicalism.html
Car Bomb Attack Kills Egypt's Top Public Prosecutor	Egypt's top public prosecutor was killed by a car bomb attack on his convoy on Monday, the most senior state official to die at the hands of militants since the toppling of an Islamist president two years ago.	http://www.nytimes.com/reuters/2015/06/29/world/middleeast/29reuters-egypt-violence.html
Syrian Media: Mortars Fall on Central Damascus for 2nd Day	Syria's official news agency says a mortar round has hit a central Damascus square, wounding three people in the second such attack in the Syrian capital in as many days.	http://www.nytimes.com/aponline/2015/06/29/world/middleeast/ap-ml-syria.html
Woman Dies After Taiwan Water Park Blaze, Over 200 Casualties Serious	A young woman died on Monday, the first fatality among nearly 500 casualties from a weekend blaze at a Taiwan water park, officials said, as investigators focused on the colored powder that rained fire as it was sprayed over revelers from a stage.	http://www.nytimes.com/reuters/2015/06/29/world/asia/29reuters-taiwan-fire.html
The Latest: Tunisia Official Says 7 Arrested in Beach Attack	The latest on the response to last week's beach attack in Tunisia that killed dozens (all times local).	http://www.nytimes.com/aponline/2015/06/29/world/africa/ap-af-tunisia-attack-the-latest.html
AP PHOTOS: Cairo's Dervishes Spin for Their Supper	Many visitors to Cairo are familiar with the whirling dervishes &#8212; the stylized spinning dancers who perform across the city at cultural centers, cruise ships, hotels and weddings.	http://www.nytimes.com/aponline/2015/06/29/world/middleeast/ap-ml-egypt-whirling-dervishes-photo-essay-.html
China Applies to Arrest Prominent Rights Activist for Defamation	Chinese police have formally applied to prosecutors to arrest and charge a prominent rights activist who had called for official accountability over what he said were miscarriages of justice, his lawyer said on Monday. 	http://www.nytimes.com/reuters/2015/06/29/world/asia/29reuters-china-rights.html
Turkey to Take 'Necessary Measures' on Border Security: PM Davutoglu	Prime Minister Ahmet Davutoglu said Turkey was prepared for all necessary measures to tackle security threats along its borders, highlighting Ankara's growing anxiety about conflict near its southern frontier in Syria.	http://www.nytimes.com/reuters/2015/06/29/world/europe/29reuters-mideast-crisis-syria-turkey.html
Kuwait Mosque Bomber Raised No Red Flags, Transited Bahrain	The Saudi man who blew himself up inside a Shiite mosque in Kuwait managed to slip out of his home country without raising any red flags and board a commercial flight transiting nearby Bahrain less than 24 hours before the deadly attack.	http://www.nytimes.com/aponline/2015/06/29/world/middleeast/ap-ml-kuwait.html
The Latest: Hundreds in London Rally for Unity With Greece	The latest news on Greece's financial woes as it closes its banks and limits money withdrawals (all times local):	http://www.nytimes.com/aponline/2015/06/29/world/europe/ap-eu-greece-bailout-the-latest.html
